datetime,Time,headline,ticker,sentiment
11/20/2019,19:30:00,"Cisco Systems, Inc. $CSCO CEO Sells $564,471.57 in Stock  #stocks",CSCO,0
11/20/2019,19:30:00,"Insider Selling: Cisco Systems, Inc. $CSCO EVP Sells 10,733 Shares of Stock  #stocks",CSCO,0
11/20/2019,00:57:00,"Q2 2020 EPS Estimates for Cisco Systems, Inc. Lowered by Analyst $CSCO ",CSCO,0
11/18/2019,18:09:00,Cisco Systems $CSCO Stock Rating Lowered by Zacks Investment Research ,CSCO,0
11/17/2019,16:41:00,JPMorgan Chase & Co. Trims Cisco Systems $CSCO Target Price to $58.00   #markets,CSCO,0
11/17/2019,16:28:00,Cisco Systems $CSCO Cut to Sell at Zacks Investment Research ,CSCO,0
11/16/2019,23:23:00,Cisco Systems $CSCO Shares Gap Down on Analyst Downgrade ,CSCO,0
11/16/2019,06:44:00,Cisco Systems $CSCO Price Target Cut to $52.00   #markets,CSCO,0
11/16/2019,06:44:00,"Cisco Systems $CSCO Announces Quarterly Earnings Results, Beats Estimates By $0.03 EPS   #markets",CSCO,1
11/16/2019,06:41:00,Cisco Systems $CSCO PT Lowered to $58.00 ,CSCO,0
11/15/2019,22:13:00,Cisco Systems $CSCO PT Lowered to $55.00 ,CSCO,0
11/15/2019,15:57:00,"Cisco fell after earnings, and @Michael_Khouw has an idea to manage the trade. $CSCO ",CSCO,0
11/15/2019,13:32:00,Cisco Systems $CSCO Shares Gap Down Following Analyst Downgrade   #markets,CSCO,0
11/15/2019,07:19:00,Cisco Systems $CSCO Price Target Cut to $55.00 by Analysts at Citigroup  #stocks,CSCO,0
11/15/2019,07:16:00,Cisco Systems $CSCO Price Target Cut to $55.00 by Analysts at Citigroup ,CSCO,0
11/15/2019,06:32:00,Cisco $CSCO shares fell nearly 8% in response to disappointing Q2 guidance. All bad news or is this an opportunity?  ,CSCO,0
11/15/2019,03:58:00,Piper Jaffray Companies Downgrades Cisco Systems $CSCO to Neutral  #stocks,CSCO,0
11/15/2019,03:57:00,Cisco Systems $CSCO Downgraded by Piper Jaffray Companies ,CSCO,0
11/14/2019,23:40:00,Cisco Systems¡¦ $CSCO Buy Rating Reaffirmed at Robert W. Baird ,CSCO,1
11/14/2019,23:02:00,Cisco Systems $CSCO Downgraded to ¡§Neutral¡¨ at Piper Jaffray Companies ,CSCO,0
11/14/2019,17:04:00,Cisco Systems $CSCO Stock Price Down 7.3% on Analyst Downgrade ,CSCO,0
11/14/2019,12:45:00,Bank of America Trims Cisco Systems $CSCO Target Price to $56.00  #stocks,CSCO,0
11/14/2019,11:47:00,Cisco breaks down as macro uncertainty weighs on outlook for the second        consecutive quarter (CSCO)  $CSCO,CSCO,0
11/14/2019,08:51:00,"$CSCO -7.5% post ""better than expected"" and a very bad guide down",CSCO,0
11/14/2019,08:19:00,"Yesterday after the bell, $CSCO earnings announcement and reduced forecast  creating another down gap below the 46¡K ",CSCO,0
11/14/2019,06:49:00,"Cisco $CSCO earnings came in just fine, but over on @RealMoney, @EricJhonsa breaks down the problem that has the s¡K ",CSCO,0
11/14/2019,05:50:00,Cisco Systems $CSCO Price Target Cut to $47.00 ,CSCO,0
11/14/2019,04:14:00,Cisco $CSCO PT Lowered to $55 at Citi ,CSCO,0
11/14/2019,04:10:00,Cisco $CSCO PT Lowered to $58 at Wells Fargo ,CSCO,0
11/14/2019,03:40:00,Piper Jaffray Companies Raises Cisco Systems FY2021 Earnings Estimates to $2.98 EPS (Previously $2.95).  $CSCO #CSCO,CSCO,1
11/14/2019,02:31:00,Cisco $CSCO PT Lowered to $47 at Barclays ,CSCO,0
11/13/2019,23:01:00,"$CSCO reported AH, down 5%. Interested to see how this opens tmrw. I do still like this chart and thinking we might¡K ",CSCO,0
11/13/2019,20:22:00,"Cisco Systems $CSCO Announces Earnings Results, Beats Estimates By $0.03 EPS  #stocks",CSCO,1
11/13/2019,19:39:00,"Cisco $CSCO earnings came in just fine, but over on @RealMoney, @EricJhonsa breaks down the problem that has the st¡K ",CSCO,0
11/13/2019,15:03:00,"$CSCO $NTAP:Cisco Beats but Falls on Guidance, NetApp Mixed:",CSCO,1
11/13/2019,14:30:00,$CSCO down after cutting guidance. Here's what you need to know:  ,CSCO,0
11/13/2019,14:20:00,This afternoon's winner for $CSCO is Parmigianino who beats 145 other analysts and the Wall Street Consensus - ,CSCO,1
11/13/2019,14:20:00,$CSCO beats the Estimize EPS Consensus by 1c and misses the Estimize Revenue Consensus by $7.55M. Reports FQ1 earni¡K ,CSCO,0
11/13/2019,14:20:00,"DOWN WITH EARNINGS TODAY ALERT: $CSCO Cisco Systems, Inc ?? TradeIdeas via  to FREE Trading Room",CSCO,0
11/13/2019,14:18:00,$CSCO down over 4% after cutting guidance,CSCO,0
11/13/2019,14:07:00,"Cisco Systems $CSCO Tops Q1 EPS by 3c, Q2 Guidance Misses  ",CSCO,0
11/13/2019,14:06:00,"Cisco Sees Q2 Adj. EPS $0.75-$0.77 vs $0.79 Estimate, Sales Down 3-5% Year Over Year $CSCO  @benzinga",CSCO,0
11/13/2019,14:06:00,"Cisco Systems Q1 Adj. EPS $0.84 Beats $0.81 Estimate, Sales $13.2B Beat $13.08B Estimate $CSCO  @benzinga",CSCO,1
11/13/2019,14:06:00,"$CSCO - Cisco EPS beats by $0.03, beats on revenue ",CSCO,1
11/13/2019,12:46:00,$CSCO earnings after the bell today but price is still reeling from last quarter's lower earnings guidance open gap¡K ,CSCO,0
11/13/2019,11:51:00,Cisco Systems $CSCO has earnings in AHWill the stock open higher or lower?,CSCO,1
11/13/2019,07:51:00,$CSCO - Cisco: Take Advantage Of The Recent Drop In Price. Continue reading:  #stocks #economy #finance,CSCO,0
11/12/2019,08:06:00,"Cisco $CSCO is expected to deliver $13.1 billion in revenues in the first quarter of fiscal 2020, largely flat over¡K ",CSCO,0
11/11/2019,14:58:00,Cisco Systems $CSCO Downgraded by Piper Jaffray Companies  #stocks,CSCO,0
11/11/2019,11:40:00,RT @HalftimeReport: Cisco Systems cut to neutral from overweight at Piper JaffrayThe desk debates $CSCO in #CalloftheDay ,CSCO,0
11/11/2019,08:30:00,Fly Intel: Top five analyst downgrades $QCOM $LITE $CSCO $LB $EXPE ,CSCO,0
11/11/2019,07:08:00,"$CSCO (-1.5% pre) Piper Jaffray Downgrades Cisco (CSCO) to Neutral, $51 PT",CSCO,0
11/11/2019,06:00:00,"Second high-profile downgrade for $CSCO in a month, as Piper today cuts to neutral, citing ""a slowing macro-environ¡K ",CSCO,0
11/11/2019,04:30:00,Cisco downgraded to Neutral from Overweight at Piper Jaffray $CSCO ,CSCO,0
11/11/2019,02:18:00,Piper Jaffray Downgrades Cisco $CSCO to Neutral ,CSCO,0
11/10/2019,23:53:00,Cisco Systems¡¦ $CSCO Buy Rating Reiterated at Robert W. Baird  #stocks,CSCO,1
11/10/2019,23:50:00,Cisco Systems¡¦ $CSCO Buy Rating Reiterated at Robert W. Baird ,CSCO,1
11/10/2019,18:14:00,"Unigestion Holding SA Sells 10,603 Shares of Cisco Systems, Inc. $CSCO ",CSCO,0
11/06/2019,20:17:00,An Altman-Z score of 3.00 indicates that $CSCO is not in any danger for bankruptcy at the moment.¡K ,CSCO,0
11/05/2019,19:14:00,Cisco Systems $CSCO Downgraded by ValuEngine to ¡§Sell¡¨   #markets,CSCO,0
11/05/2019,18:57:00,Cisco Systems $CSCO Downgraded to ¡§Sell¡¨ at ValuEngine ,CSCO,0
10/15/2019,04:23:00,Cisco Systems $CSCO Downgraded by BidaskClub to Strong Sell ,CSCO,0
10/10/2019,14:06:00,"$CSCO settled -1.5% to $46.15, as yesterday's black candle played out. Goldman downgraded to 'neutral'... didn't he¡K ",CSCO,0
10/10/2019,08:38:00,$CSCO down grade is weighing on $CRWD as well.,CSCO,0
10/10/2019,02:50:00,Cisco downgraded to Neutral from Buy at Goldman Sachs $CSCO ,CSCO,0
10/10/2019,01:39:00,UPDATE: Goldman Sachs Downgrades Cisco $CSCO to Neutral on Worsening Enterprise Spending ... ,CSCO,0
10/10/2019,01:05:00,Goldman Sachs Downgrades Cisco $CSCO to Neutral ,CSCO,0
10/08/2019,22:54:00,Trading Ideas: $CSCO SHORT TARGETING 44 REMAINED BEARISH COULD DROP TO 40  ?? FREE trade-of-w¡K ,CSCO,0
10/02/2019,22:36:00,"Cisco Systems, Inc. Declares Quarterly Dividend of $0.35 $CSCO  #stocks",CSCO,1
10/01/2019,06:08:00,"Cisco Systems, Inc. $CSCO Announces Quarterly Dividend of $0.35 ",CSCO,1
09/23/2019,01:18:00,"Cisco Systems, Inc. $CSCO EVP David Goeckeler Sells 70,000 Shares ",CSCO,0
09/20/2019,18:20:00,"Insider Selling: Cisco Systems, Inc. $CSCO EVP Sells 70,000 Shares of Stock  #stocks",CSCO,0
09/20/2019,15:33:00,"Cisco Systems, Inc. $CSCO Declares $0.35 Quarterly Dividend  #stocks",CSCO,1
09/20/2019,06:54:00,"Cisco Systems, Inc. $CSCO SVP Irving Tan Sells 22,896 Shares of Stock ",CSCO,0
09/19/2019,15:18:00,"Irving Tan Sells 22,896 Shares of Cisco Systems, Inc. $CSCO Stock  #stocks",CSCO,0
09/19/2019,14:46:00,RT @realmoney: Cisco's $CSCO reported buyout offer for Datadog $DDOG drives home its software ambitions. @EricJhonsa breaks down the report¡K,CSCO,0
09/18/2019,15:42:00,RT @Wolfmetric: Cisco $CSCO approached Datadog $DDOG with a takeover bid in recent weeks significantly higher than the $7B valuation its se¡K,CSCO,1
09/14/2019,11:38:00,"Cisco Systems, Inc. $CSCO EVP Mark D. Chandler Sells 10,733 Shares   #markets",CSCO,0
09/14/2019,11:35:00,"Cisco Systems, Inc. $CSCO EVP Mark D. Chandler Sells 10,733 Shares ",CSCO,0
09/13/2019,18:23:00,"Mark D. Chandler Sells 10,733 Shares of Cisco Systems, Inc. $CSCO Stock ",CSCO,0
09/13/2019,18:21:00,"Mark D. Chandler Sells 10,733 Shares of Cisco Systems, Inc. $CSCO Stock  #stocks",CSCO,0
09/13/2019,18:18:00,"Charles Robbins Sells 18,955 Shares of Cisco Systems, Inc. $CSCO Stock  #markets",CSCO,0
09/13/2019,18:18:00,"Charles Robbins Sells 18,955 Shares of Cisco Systems, Inc. $CSCO Stock  #stocks",CSCO,0
09/13/2019,18:17:00,"Cisco Systems, Inc. $CSCO CEO Charles Robbins Sells 18,955 Shares  #stocks",CSCO,0
09/10/2019,13:24:00,$CSCO back to test the the past swing high at the same level from October 2018 and the breakout point in February 2¡K ,CSCO,1
09/08/2019,22:17:00,$CSCO - Cisco Is A Buy Following Post-Earnings Drop ,CSCO,0
09/07/2019,07:13:00,$CSCO $T:2 Cheap Dividend Stocks You Can Buy Right Now:,CSCO,1
09/07/2019,01:43:00,"Cisco Systems, Inc. $CSCO CFO Sells $3,270,400.00 in Stock ",CSCO,0
09/04/2019,20:34:00,"Cisco Systems, Inc. $CSCO CFO Sells $3,270,400.00 in Stock  #stocks",CSCO,0
09/04/2019,11:32:00,Cisco Systems $CSCO ¡V Research Analysts¡¦ Recent Ratings Updates ,CSCO,1
09/04/2019,11:28:00,Cisco Systems $CSCO ¡V Research Analysts¡¦ Recent Ratings Updates  #stocks,CSCO,1
09/04/2019,00:31:00,Cisco Systems $CSCO Stock Rating Lowered by BidaskClub ,CSCO,0
08/27/2019,15:04:00,$CSCO $INTC $NTAP:Hewlett Packard Enterprise Stock Rallies as Its Earnings Beat Expectations:,CSCO,1
08/21/2019,15:50:00,"Cisco Systems, Inc. $CSCO EVP Mark D. Chandler Sells 546 Shares  #stocks",CSCO,0
08/21/2019,15:48:00,"Cisco Systems, Inc. $CSCO EVP Mark D. Chandler Sells 546 Shares  #markets",CSCO,0
08/19/2019,21:37:00,Cisco Systems $CSCO Shares Gap Up to $46.96 ,CSCO,1
08/19/2019,20:57:00,$CSCO John Chambers-backed #Uniphore raises $51 million in Series C fundingIt was reported earlier that Uniphore h¡K ,CSCO,1
08/19/2019,00:07:00,Piper Jaffray Companies Raises Cisco Systems Q2 2020 Earnings Estimates to $0.73 EPS (Previously $0.72).  $CSCO #CSCO,CSCO,1
08/18/2019,09:01:00,Cisco Systems $CSCO Price Target Cut to $53.00 ,CSCO,0
08/18/2019,06:02:00,Cisco Systems $CSCO Price Target Cut to $57.00 by Analysts at Citigroup ,CSCO,0
08/18/2019,05:15:00,Cisco Systems $CSCO Price Target Lowered to $50.00 at Credit Suisse Group ,CSCO,0
08/17/2019,11:44:00,$CSCO $NTAP:The trade war is starting to take a toll on tech companies:,CSCO,0
08/16/2019,09:33:00,$CSCO $AXTA $PPC $ITGR $EBF:Cisco Outlook Takes Trade War Hit:,CSCO,0
08/15/2019,22:53:00,Cisco Systems¡¦ $CSCO Buy Rating Reaffirmed at Robert W. Baird  #stocks,CSCO,1
08/15/2019,13:30:00,Cisco Systems $CSCO Price Target Cut to $53.00 by Analysts at Royal Bank of Canada  #stocks,CSCO,0
08/15/2019,13:30:00,Cisco Systems $CSCO Price Target Cut to $50.00 by Analysts at Credit Suisse Group  #stocks,CSCO,0
08/15/2019,13:30:00,Cisco Systems $CSCO PT Raised to $59.00  #stocks,CSCO,1
08/15/2019,12:41:00,Cisco Systems $CSCO Price Target Lowered to $51.00 at MKM Partners  #stocks,CSCO,0
08/15/2019,07:43:00,Cisco Systems $CSCO Price Target Lowered to $51.00 at MKM Partners ,CSCO,0
08/15/2019,07:42:00,"$CSCO $DJIA:The Ratings Game: Cisco could see ¡¥another shoe¡¦ drop after weak outlook, says analyst:",CSCO,0
08/15/2019,07:41:00,The failed breakout continues with $CSCO announcing lowered guidance on business with #China that in other market e¡K ,CSCO,0
08/15/2019,07:14:00,Cisco Systems $CSCO Price Target Lowered to $57.00 at Citigroup  #stocks,CSCO,0
08/15/2019,06:26:00,"$CSCO "" Trade Idea 4: Sell the August 48/55 Strangle for a $0.45 credit. "" roll puts down and out",CSCO,0
08/15/2019,06:25:00,"$CSCO "" Trade Idea 3: Buy the August/September 55 Call Calendar & sell the August 49 Put for 25 cents "" roll puts down and out",CSCO,0
08/15/2019,04:25:00,Cisco $CSCO PT Raised to $59 at Raymond James ,CSCO,1
08/15/2019,02:28:00,Cisco $CSCO PT Lowered to $55 at Piper Jaffray ,CSCO,0
08/15/2019,01:20:00,Cisco Systems $CSCO Earns Buy Rating from Robert W. Baird ,CSCO,1
08/14/2019,17:37:00,.@EricJhonsa breaks down the market's problem with Cisco's $CSCO earnings ,CSCO,0
08/14/2019,13:42:00,$CSCO down over 6% after hours:  ,CSCO,0
08/14/2019,13:13:00,And no help from Cisco. Earnings beat but sales merely in line and outlook is below forecasts. $CSCO down 7% after hours.,CSCO,0
08/14/2019,13:13:00,Weak guidance sends $CSCO down 5% after hours ,CSCO,0
08/14/2019,13:11:00,$CSCO reports inline with the Estimize EPS Consensus and beats the Estimize Revenue Consensus by $4.95M. Reports FQ¡K ,CSCO,1
08/14/2019,13:09:00,$CSCO SPLAT. Taking down the market after hours $SPY,CSCO,0
08/14/2019,13:08:00,"ohoh, $CSCO is getting the smack down in AH.",CSCO,0
08/14/2019,12:51:00,Cisco earnings coming up after the close. Stock getting dumped along with rest of the market today. $CSCO down 4%.¡K ,CSCO,0
08/14/2019,12:25:00,.@EricJhonsa breaks down 5 things to watch from $CSCO  ,CSCO,0
08/13/2019,14:30:00,RT @TheStreet: .@EricJhonsa breaks down 5 things to watch from $CSCO  ,CSCO,0
08/12/2019,04:15:00,Cisco Systems $CSCO Receives Buy Rating from Robert W. Baird  #stocks,CSCO,1
08/11/2019,02:58:00,Cisco Systems $CSCO Cut to ¡§Sell¡¨ at BidaskClub ,CSCO,0
08/11/2019,00:03:00,An Altman-Z score of 3.41 indicates that $CSCO is not in any danger for bankruptcy at the moment.¡K ,CSCO,0
08/10/2019,16:23:00,Cisco Systems $CSCO Downgraded by BidaskClub   #markets,CSCO,0
08/10/2019,00:14:00,ValuEngine Downgrades Cisco Systems $CSCO to Hold   #markets,CSCO,0
08/09/2019,10:42:00,Cisco Systems $CSCO Downgraded by ValuEngine ,CSCO,0
08/05/2019,09:14:00,Put on $CSCO Sep 50 / 45 bull $Puts spread for 1.06 net credit: sold the 50 and bought the 45,CSCO,0
08/05/2019,07:33:00,$CSCO $FTNT:Fortinet (FTNT) Catches Eye: Stock Jumps 8.9%:,CSCO,1
08/04/2019,14:14:00,Cisco Systems $CSCO Shares Gap Down to $55.39  #stocks,CSCO,0
08/03/2019,13:19:00,Cisco Systems $CSCO Price Target Raised to $53.00  #stocks,CSCO,1
08/03/2019,13:18:00,Cisco Systems $CSCO Price Target Raised to $53.00 ,CSCO,1
07/30/2019,10:03:00,$RNG $WORK $CSCO $AVYA $EGHT:RingCentral Soars to a New High on Earnings Beat:,CSCO,1
07/30/2019,07:45:00,Cisco Systems $CSCO PT Raised to $53.00 ,CSCO,1
07/30/2019,07:44:00,Cisco Systems $CSCO PT Raised to $53.00   #markets,CSCO,1
07/27/2019,10:28:00,Cisco Systems $CSCO Downgraded by BidaskClub to Hold  #stocks,CSCO,0
07/24/2019,03:09:00,Citi Raises PT on Cisco To $65 From $56 $CSCO,CSCO,1
07/23/2019,11:59:00,"$CSCO is still 41% off its all time high made in 2000, the daily chart (from @Marketsmith) is looking poised to bre¡K ",CSCO,1
07/15/2019,15:13:00,$CSCO Cisco Stock Downgraded On Views That Corporate Tech Spending Will Slow ,CSCO,0
07/14/2019,18:39:00,"Cisco Systems, Inc. $CSCO Sees Significant Drop in Short Interest  #stocks",CSCO,0
07/14/2019,18:35:00,"Cisco Systems, Inc. $CSCO Sees Significant Drop in Short Interest ",CSCO,0
07/13/2019,05:11:00,Cisco Systems¡¦ $CSCO Buy Rating Reiterated at Bank of America ,CSCO,1
07/10/2019,14:15:00,$ACIA $CSCO - Why I'm Not Immediately Sold On The Cisco Acacia Deal ,CSCO,0
07/09/2019,14:29:00,Acacia Communications downgraded to Neutral from Overweight at Piper Jaffray $ACIA $CSCO ,CSCO,0
07/09/2019,12:30:00,Acacia Communications downgraded to Hold from Buy at Craig-Hallum $ACIA $CSCO ,CSCO,0
07/09/2019,06:27:00,$ACIA up 35.98% $CSCO down 0.8% ,CSCO,0
07/07/2019,18:56:00,$CSCO gained over 2000% to 652 (split adjusted) in over 3 years before gapping down below its 10-week line on heavy¡K ,CSCO,0
07/07/2019,18:55:00,"$CSCO 1990 Chart Review (1/n):If this gap up was purchased on 10/19/1990 close of 28.75, price moved higher up to¡K ",CSCO,1
07/07/2019,18:53:00,@TMLTrader The RSI being in new high ground was the tell.  $CSCO,CSCO,1
07/06/2019,16:51:00,JUMPS IN NASDAQ SHORTS: $IQ $CSCO $MRVL $MSFT $BILI $LK $FB $LITE $LRCX $CY $JBLU $INTC $JD $WDC $SBUX $GPOR $BLMN¡K ,CSCO,1
07/01/2019,05:51:00,"Cisco Systems, Inc. $CSCO Declares Quarterly Dividend of $0.35 ",CSCO,1
07/01/2019,04:43:00,"Cisco Systems, Inc. $CSCO Plans Quarterly Dividend of $0.35  #stocks",CSCO,1
06/27/2019,15:42:00,Cisco Systems $CSCO Receives Buy Rating from Tigress Financial  #stocks,CSCO,1
06/25/2019,11:28:00,$CSCO - Cisco May Be Heading For Its Highest Price In 20 Years ,CSCO,1
06/17/2019,02:01:00,"Cisco Systems, Inc. $CSCO Director Steven M. West Sells 20,000 Shares ",CSCO,0
06/16/2019,01:59:00,Cisco Systems $CSCO Stock Rating Lowered by William Blair ,CSCO,0
06/15/2019,09:59:00,"Steven M. West Sells 20,000 Shares of Cisco Systems, Inc. $CSCO Stock  #stocks",CSCO,0
06/13/2019,05:56:00,Cisco Systems $CSCO Rating Lowered to Market Perform at William Blair ,CSCO,0
06/12/2019,17:54:00,"Mark D. Chandler Sells 1,379 Shares of Cisco Systems, Inc. $CSCO Stock ",CSCO,0
06/12/2019,17:52:00,"Insider Selling: Cisco Systems, Inc. $CSCO EVP Sells 1,379 Shares of Stock  #stocks",CSCO,0
06/12/2019,07:28:00,Beyond Meat's second downgrade in as many days among today's top analyst calls $BYND $CSCO $NXPI $TTD $GRUB $AMZN¡K ,CSCO,0
06/12/2019,06:52:00,Cisco Systems $CSCO Downgraded by William Blair to ¡§Market Perform¡¨  #stocks,CSCO,0
06/12/2019,06:51:00,"Cisco Systems, Inc. $CSCO Director Acquires $557,400.00 in Stock ",CSCO,1
06/12/2019,05:34:00,$CSCO - Cisco -1.7% on downgrade for demand pressure ,CSCO,0
06/12/2019,04:23:00,"$CSCO  DOWNGRADED BY W BLAIR ""GROWTH HEADWINDS DEVELOPING""",CSCO,0
06/12/2019,03:31:00,"William Blair downgrades Cisco Systems, sees growth pressures in 2020 $CSCO $ANET ",CSCO,0
06/11/2019,14:27:00,"Cisco Systems, Inc. $CSCO Director Wesley G. Bush Purchases 10,000 Shares  #stocks",CSCO,1
06/06/2019,12:18:00,$CSCO $IBM:A New Trade War ETF Arrives Right On Time:,CSCO,0
06/01/2019,08:56:00,"Cisco Systems, Inc. $CSCO CFO Sells $3,749,200.00 in Stock   #markets",CSCO,0
05/31/2019,17:20:00,"Cisco Systems, Inc. $CSCO CFO Sells $3,749,200.00 in Stock ",CSCO,0
05/24/2019,06:14:00,"Cisco Systems, Inc. $CSCO EVP Mark D. Chandler Sells 3,750 Shares ",CSCO,0
05/23/2019,23:58:00,$CSCO $NOK:Cisco Stock Investors Will Keep Winning As The Trade War Heats Up:,CSCO,0
05/22/2019,17:39:00,"Cisco Systems, Inc. $CSCO EVP Sells $209,212.50 in Stock  #stocks",CSCO,0
05/22/2019,07:29:00,"Cisco shares at an all-time high today, going back to its IPO in December 1985 $CSCO ",CSCO,1
05/21/2019,19:45:00,$CSCO - Cisco: A Great Tech Stock For Dividend Growth Investors ,CSCO,1
05/20/2019,05:13:00,Cisco Systems $CSCO PT Raised to $58.00 at Piper Jaffray Companies ,CSCO,1
05/20/2019,03:42:00,Cadence Capital Management LLC Cut Cisco Sys INC $CSCO Holding by $7.55 Million as Share Value Rose ,CSCO,0
05/19/2019,22:51:00,Piper Jaffray Companies Raises Cisco Systems FY2019 Earnings Estimates to $2.80 EPS (Previously $2.74).  $CSCO #CSCO,CSCO,1
05/19/2019,11:50:00,$CSCO Cisco Systems Trading Outlook: Cycles Point Higher -   research by @askslim,CSCO,1
05/19/2019,07:13:00,Cisco Systems $CSCO Downgraded by Zacks Investment Research to ¡§Hold¡¨ ,CSCO,0
05/19/2019,01:25:00,JPMorgan Chase & Co. Reiterates Buy Rating for Cisco Systems $CSCO ,CSCO,1
05/18/2019,22:24:00,Cisco Systems $CSCO Shares Gap Up on Analyst Upgrade   #markets,CSCO,1
05/18/2019,09:15:00,Cisco Systems $CSCO Cut to Hold at Zacks Investment Research ,CSCO,0
